marker	target	nA	nB	sensitive.threshold	med.grpA	med.grpB	med.grpA-med.grpB	count.grpA.sens	count.grpB.sens	percent.grpA.sens	percent.grpB.sens	min.grpA	min.grpB	spearman.r	spearman.p	wilcox.p	mptest.p
BREAST	PFKFB3_ENSG00000170525	27	90	-3.1475	-0.395	-1.09	0.695	0	8	0	8.88888888888889	-1.78	-10.19	0.275972556774185	0.998643818153687	0.998475659479501	NA
BREAST	PFKFB4_ENSG00000114268	27	90	-3.45	-0.53	-0.195	-0.335	0	0	0	0	-2.81	-2.78	-0.125839732578825	0.088198634464388	0.0881715504764688	NA
BREAST	PFKL_ENSG00000141959	27	90	-1.385	0.14	0.325	-0.185	3	7	11.1111111111111	7.77777777777778	-1.67	-2.51	-0.0997114660892162	0.142392328318974	0.142154276128421	NA
BREAST	PFKM_ENSG00000152556	27	90	-1.25	0.43	0.425	0.005	0	7	0	7.77777777777778	-0.54	-10.68	0.0150170965309348	0.563835069921219	0.565517722016591	NA
BREAST	PFKP_ENSG00000067057	27	90	-2.865	-0.4	-0.585	0.185	2	2	7.40740740740741	2.22222222222222	-5.13	-3.77	-0.0279311716079482	0.38249429715623	0.383006826533357	NA
BREAST	CDK14_ENSG00000058091	27	90	-3.825	-0.88	-0.705	-0.175	0	1	0	1.11111111111111	-2.03	-5.45	-0.00780864149949171	0.46670401575601	0.467773876312558	NA
BREAST	PGK1_ENSG00000102144	27	90	-2.45625	0.095	-0.035	0.13	0	3	0	3.33333333333333	-1.25	-5.32	0.0969297720944528	0.849688771141057	0.851471745398328	NA
BREAST	PGK2_ENSG00000170950	27	90	-1.66125	0	0.665	-0.665	1	0	3.7037037037037	0	-1.75	-1.39	-0.248811299177374	0.00353794991071899	0.00385063537946771	NA
BREAST	PHKA1_ENSG00000067177	27	90	-0.355	0.76	0.81	-0.05	1	1	3.7037037037037	1.11111111111111	-0.62	-0.95	-0.0621724103745415	0.252730566761832	0.252583327025878	NA
BREAST	PHKA2_ENSG00000044446	27	90	-1.79	0	0	0	1	0	3.7037037037037	0	-2.34	-1.67	-0.15257312906563	0.0502699805734632	0.0504996600673443	NA
BREAST	PHKB_ENSG00000102893	27	90	-0.97	0.35	0.445	-0.095	1	4	3.7037037037037	4.44444444444444	-1.68	-2.7	-0.0801912954751917	0.195039591534912	0.194769992777944	NA
BREAST	PHKG1P1_ENSG00000226075	27	90	-2.26	-0.2	-0.145	-0.055	0	1	0	1.11111111111111	-2.21	-3.19	-0.0294324063924518	0.376376920321055	0.376850881814984	NA
BREAST	PHKG2_ENSG00000156873	27	90	-1.695	0.21	0.205	0.00499999999999998	0	1	0	1.11111111111111	-1.35	-1.7	0.114127154053688	0.889755246746219	0.891104213553022	NA
BREAST	PI4K2B_ENSG00000038210	27	90	-4.805	-0.9	-1.265	0.365	0	3	0	3.33333333333333	-3.69	-6.57	0.146260217940746	0.942202469329597	0.942775225595276	NA
BREAST	PI4K2A_ENSG00000155252	27	90	-1.44	0.36	0.37	-0.01	1	1	3.7037037037037	1.11111111111111	-1.58	-2.19	-0.107523418388703	0.124269515943363	0.124080465902714	NA
BREAST	PIK3C2A_ENSG00000011405	27	90	-5.91	-2.05	-1.955	-0.0949999999999998	0	4	0	4.44444444444444	-5.54	-11.18	-0.0792878929924609	0.197729127465567	0.197461883701477	NA
BREAST	PIK3C2B_ENSG00000133056	27	90	-2.085	0.33	-0.095	0.425	0	6	0	6.66666666666667	-1.54	-3.22	0.215643082161492	0.990229237950061	0.989984903487544	NA
BREAST	PIK3C2G_ENSG00000139144	27	90	-3.49	-0.3	-1	0.7	0	4	0	4.44444444444444	-1.85	-5.68	0.257082096708106	0.997429810829408	0.997215148787658	NA
BREAST	PIK3C3_ENSG00000078142	27	90	-1.645	0.06	0.315	-0.255	3	2	11.1111111111111	2.22222222222222	-1.89	-2.24	-0.198827103073813	0.0158148956484986	0.0162503122538659	NA
BREAST	PIK3CA_ENSG00000121879	27	90	-3.79	-1.04	0.175	-1.215	3	0	11.1111111111111	0	-9.46	-3.27	-0.36023913094893	3.56225302583269e-05	5.67343626819642e-05	NA
BREAST	PIK3CB_ENSG00000051382	27	90	-2.07875	-0.59	-0.11	-0.48	1	2	3.7037037037037	2.22222222222222	-2.1	-2.55	-0.19231940370658	0.0193077689432882	0.0197430284791381	NA
BREAST	PIK3CD_ENSG00000171608	27	90	-1.25875	0.345	0.315	0.03	0	4	0	4.44444444444444	-1.09	-2.58	0.00957010688888674	0.540605503438459	0.542184443138413	NA
BREAST	PIK3CG_ENSG00000105851	27	90	-2.63	-0.14	-0.385	0.245	0	1	0	1.11111111111111	-1.91	-2.82	0.141158856180858	0.93550353317179	0.936190937628403	NA
BREAST	PIK3R1_ENSG00000145675	27	90	-0.74	0.59	0.6	-0.01	2	4	7.40740740740741	4.44444444444444	-1.21	-4.13	-0.0465540458824708	0.309093020023619	0.309182970925044	NA
BREAST	PIK3R2_ENSG00000105647	27	90	-1.83	0	-0.02	0.02	0	1	0	1.11111111111111	-0.97	-2.65	0.00660738630711674	0.528183025057536	0.529653326298233	NA
BREAST	PIK3R3_ENSG00000117461	27	90	-0.855	0.75	0.415	0.335	0	3	0	3.33333333333333	-0.26	-1.04	0.222558791168261	0.992063564405623	0.991808428067235	NA
BREAST	PIK3R4_ENSG00000196455	27	90	-2.84	-0.75	-0.625	-0.125	0	3	0	3.33333333333333	-1.96	-4.74	-0.00390430612131549	0.483337733585672	0.484518545185864	NA
BREAST	PI4KA_ENSG00000241973	27	90	-3.595	-0.91	-0.475	-0.435	0	1	0	1.11111111111111	-2.54	-7.51	-0.0976114932008899	0.147550642343946	0.147302450080277	NA
BREAST	PI4KB_ENSG00000143393	27	90	-1.79	-0.16	-0.01	-0.15	0	0	0	0	-1.74	-1.59	-0.0453514615923428	0.313648753543037	0.313761772348248	NA
BREAST	PIM1_ENSG00000137193	27	90	-1.945	0.39	-0.04	0.43	1	0	3.7037037037037	0	-2.77	-1.66	0.185908520392623	0.977617103008119	0.977546832668587	NA
BREAST	PIM2_ENSG00000102096	27	90	-3.33	-0.78	-0.355	-0.425	1	2	3.7037037037037	2.22222222222222	-4.34	-4.34	-0.161880661254667	0.0406032953856809	0.0409055137849815	NA
BREAST	PIM3_ENSG00000198355	27	90	-1.34	0.22	0.045	0.175	0	3	0	3.33333333333333	-1.15	-1.89	0.233366117301198	0.994332595971468	0.994076425831185	NA
BREAST	PINK1_ENSG00000158828	27	90	-2.89	0.06	-0.725	0.785	0	3	0	3.33333333333333	-1.33	-3.87	0.368205410583121	0.999977908516336	0.999963901700053	NA
BREAST	PIP5K1A_ENSG00000143398	27	90	-2.57	-0.2	0.065	-0.265	1	1	3.7037037037037	1.11111111111111	-2.63	-3.53	-0.103313365966809	0.133828180962291	0.133610644584983	NA
BREAST	PIP5K1B_ENSG00000107242	27	90	-1.23	0.02	0.375	-0.355	1	0	3.7037037037037	0	-1.93	-1.04	-0.150475536024999	0.0526804843898736	0.0528920731644211	NA
BREAST	PIP5K1C_ENSG00000186111	27	90	-2.095	0.14	0.395	-0.255	0	1	0	1.11111111111111	-1.27	-2.1	-0.000901015663627405	0.49615372280114	0.497419064728101	NA
BREAST	PIP4K2A_ENSG00000150867	27	90	-0.545	0.9	0.84	0.0600000000000001	2	1	7.40740740740741	1.11111111111111	-1.07	-1.31	0.0723819984584905	0.780990564288274	0.783131458895796	NA
BREAST	PIP4K2B_ENSG00000141720	27	90	-3.67	-0.88	-0.825	-0.055	0	3	0	3.33333333333333	-2.92	-6.99	0.0786887012901267	0.800474870477599	0.802542543994458	NA
BREAST	PIP4K2C_ENSG00000166908	27	90	-0.875	0.33	0.37	-0.04	0	4	0	4.44444444444444	-0.65	-1.7	0.0681782569112725	0.767425070512578	0.769602108242275	NA
BREAST	PIKFYVE_ENSG00000115020	27	90	-2.05	0.13	-0.265	0.395	1	4	3.7037037037037	4.44444444444444	-2.09	-3.26	0.229598974010371	0.993213052666498	0.992952573328333	NA
BREAST	PIP5KL1_ENSG00000167103	27	90	-1.595	0.07	0.285	-0.215	0	3	0	3.33333333333333	-1.32	-2.37	-0.0288335816229758	0.378813492412036	0.37930283275515	NA
BREAST	PKIA_ENSG00000171033	27	90	-1.775	0.07	0.345	-0.275	0	0	0	0	-1.29	-1.24	0.00360409641517702	0.515381725119108	0.516771410265195	NA
BREAST	PKIB_ENSG00000135549	27	90	-3.12125	-0.65	-0.395	-0.255	0	4	0	4.44444444444444	-2.34	-4.97	-0.0635907473525632	0.248834180555794	0.248687929737797	NA
BREAST	PKLR_ENSG00000262785	27	90	-2.73	0.22	-0.005	0.225	1	0	3.7037037037037	0	-8.65	-2.71	0.0756857411267204	0.791328916332413	0.793434202731488	NA
BREAST	PKM_ENSG00000067225	27	90	-2.56	-0.5	-0.22	-0.28	0	4	0	4.44444444444444	-2.01	-5.05	-0.137860303841069	0.0691350217789881	0.0692278986787981	NA
BREAST	PKMYT1_ENSG00000127564	27	90	-1.6	-0.12	0.015	-0.135	0	2	0	2.22222222222222	-1.33	-3.5	-0.101815914479738	0.137345221648315	0.137118723221676	NA
BREAST	PKN3_ENSG00000160447	27	90	-2.335	-0.49	-0.34	-0.15	0	2	0	2.22222222222222	-1.66	-2.58	0.0072079902720419	0.530740029431164	0.532226183927736	NA
BREAST	PLK1_ENSG00000166851	27	90	-16.435	-5.44	-4.99	-0.45	0	3	0	3.33333333333333	-15	-28.13	-0.112922219317362	0.11271640200631	0.112569704146293	NA
BREAST	PLK2_ENSG00000145632	27	90	-1.435	0.21	0.095	0.115	0	0	0	0	-1	-1.36	0.192521702361161	0.981217889888183	0.981088004365412	NA
BREAST	PLK3_ENSG00000173846	27	90	-2.335	-0.47	-0.145	-0.325	0	2	0	2.22222222222222	-2.04	-3.54	-0.0870960596293456	0.175216692736485	0.174940895167143	NA
BREAST	PLK4_ENSG00000142731	27	90	-4.15	-1.59	-1.13	-0.46	2	1	7.40740740740741	1.11111111111111	-5.66	-4.71	-0.142057208817676	0.0632754709231226	0.0634093203457814	NA
BREAST	PMVK_ENSG00000163344	27	90	-3.835	-1.055	-1.405	0.35	1	4	3.7037037037037	4.44444444444444	-3.99	-4.61	0.19139220330568	0.980209735126306	0.980097323282594	NA
BREAST	PNCK_ENSG00000130822	27	90	-1.78	-0.1	0	-0.1	2	5	7.40740740740741	5.55555555555556	-3.31	-3.15	-0.0892002164750806	0.169435899281986	0.169162265962119	NA
BREAST	PNKP_ENSG00000039650	27	90	-4.24	-1.13	-1.315	0.185	0	3	0	3.33333333333333	-3.51	-7.06	0.123135577764339	0.907024793141752	0.908149469326657	NA
BREAST	PRKAA1_ENSG00000132356	27	90	-1.2025	0.67	0.605	0.0649999999999999	0	2	0	2.22222222222222	-0.82	-1.4	0.0663702597061232	0.760486775491794	0.762711596121287	NA
BREAST	PRKAA2_ENSG00000162409	27	90	-2.095	0.03	0.13	-0.1	0	0	0	0	-1.7	-2.02	-0.0816913216152615	0.190622612619347	0.19034986535769	NA
BREAST	PRKAB1_ENSG00000111725	27	90	-4.655	-1.54	-0.92	-0.62	0	0	0	0	-3.58	-3.57	-0.145397453090943	0.0596987754151484	0.0598655152449992	NA
BREAST	PRKAB2_ENSG00000131791	27	90	-2.31	-0.25	-0.72	0.47	0	5	0	5.55555555555556	-1.75	-7.31	0.194619383343519	0.982253039709019	0.982106955304763	NA
BREAST	PRKACA_ENSG00000072062	27	90	-2.61	0.01	-0.33	0.34	0	1	0	1.11111111111111	-1.68	-2.89	0.108722556744374	0.878364606218498	0.879845043354818	NA
BREAST	PRKACB_ENSG00000142875	27	90	-1.735	0.25	0.19	0.06	1	2	3.7037037037037	2.22222222222222	-2.87	-2.95	0.0447501931155101	0.68406285083625	0.686235971023211	NA
BREAST	PRKACG_ENSG00000165059	27	90	-1.955	-0.25	0.2	-0.45	0	1	0	1.11111111111111	-1.47	-2.27	-0.155878338105042	0.0466487370335844	0.0469057088120608	NA
BREAST	PRKAG1_ENSG00000181929	27	90	-1.23	0.47	0.48	-0.01	2	0	7.40740740740741	0	-1.69	-0.92	-0.0516597799184517	0.290078285394573	0.290077606646239	NA
BREAST	PRKAG2_ENSG00000106617	27	90	-0.515	0.75	0.775	-0.025	3	5	11.1111111111111	5.55555555555556	-0.79	-2.28	0.0123145728785501	0.552419783834895	0.554036762855434	NA
BREAST	PRKAG3_ENSG00000115592	27	90	-6.96	-2.5	-2.72	0.22	0	6	0	6.66666666666667	-4.99	-11.55	0.131846649391936	0.92176171063096	0.922670552843783	NA
BREAST	PRKAR1A_ENSG00000108946	27	90	-1.705	0.52	0.175	0.345	2	3	7.40740740740741	3.33333333333333	-2.31	-2.95	0.214142994141327	0.989786312148281	0.989545548961971	NA
BREAST	PRKAR1B_ENSG00000188191	27	90	-3.2175	-0.72	-0.855	0.135	0	2	0	2.22222222222222	-2.97	-5.06	0.00123478603478695	0.505247947143513	0.506602993623572	NA
BREAST	PRKAR2A_ENSG00000114302	27	90	-1.795	0.25	0.07	0.18	0	1	0	1.11111111111111	-1.23	-2.35	0.151673243281383	0.948706738870028	0.949164454191592	NA
BREAST	PRKAR2B_ENSG00000005249	27	90	-5.305	-0.78	-2.075	1.295	0	5	0	5.55555555555556	-3.81	-7.64	0.460104012084646	0.999999910095772	0.999999645179608	NA
BREAST	PRKCA_ENSG00000154229	27	90	-2.7675	-0.545	0.17	-0.715	0	0	0	0	-1.59	-2.6	-0.277213195044424	0.00129502377790733	0.00149157026351199	NA
BREAST	PRKCB_ENSG00000166501	27	90	-2.185	0.01	-0.365	0.375	0	2	0	2.22222222222222	-1.32	-2.92	0.183503419009067	0.97617253681016	0.976127271196253	NA
BREAST	PRKCD_ENSG00000163932	27	90	-2.995	-0.49	-0.14	-0.35	0	4	0	4.44444444444444	-2.27	-4.38	-0.00120134296493032	0.494871739420596	0.496128667111441	NA
BREAST	PRKCE_ENSG00000171132	27	90	-2.69	-0.34	-0.235	-0.105	0	1	0	1.11111111111111	-1.94	-3.15	0.0153172375855825	0.565099790962317	0.566789561347097	NA
BREAST	PRKCG_ENSG00000126583	27	90	-0.76125	0.55	0.6	-0.0499999999999999	0	0	0	0	-0.71	-0.68	0.0361188107346359	0.649853240610111	0.651968920027123	NA
BREAST	PRKCH_ENSG00000027075	27	90	-3.7425	-0.85	-1.195	0.345	0	6	0	6.66666666666667	-2.4	-5.59	0.238157233258412	0.994812026987325	0.994555077315151	NA
BREAST	PRKCI_ENSG00000163558	27	90	-1.675	0.37	0.355	0.015	0	0	0	0	-0.45	-1.29	0.005706379083419	0.524344968869718	0.525791298797919	NA
BREAST	PKN1_ENSG00000123143	27	90	-0.335	0.67	0.8	-0.13	2	1	7.40740740740741	1.11111111111111	-0.45	-0.61	-0.150777863890571	0.0523275769477248	0.0525418145782795	NA
BREAST	PKN2_ENSG00000065243	27	90	-3.865	-0.37	-0.77	0.4	0	2	0	2.22222222222222	-2.91	-4.52	0.0991111659605258	0.856145557485531	0.85784662608048	NA
BREAST	PRKD1_ENSG00000184304	27	90	-2.035	0.45	0.145	0.305	1	2	3.7037037037037	2.22222222222222	-2.75	-3.59	0.182305502607278	0.975424674267333	0.975392544142882	NA
BREAST	PRKD3_ENSG00000115825	27	90	-3.975	-1.04	-1.065	0.0249999999999999	0	1	0	1.11111111111111	-3.26	-7.53	-0.00750835133211482	0.46798167949852	0.469060106280666	NA
BREAST	PRKCQ_ENSG00000065675	27	90	-1.04	0.42	0.48	-0.06	1	5	3.7037037037037	5.55555555555556	-1.63	-5.45	-0.000300345869518192	0.49871785894928	0.5	NA
BREAST	PRKCSH_ENSG00000130175	27	90	-1.4175	0.04	0.315	-0.275	0	2	0	2.22222222222222	-0.84	-1.72	-0.0679131013640115	0.234421741959821	0.234233229488627	NA
BREAST	PRKCZ_ENSG00000067606	27	90	-3.46	-0.54	-1	0.46	0	7	0	7.77777777777778	-1.68	-8.01	0.208731384961213	0.988041874012225	0.987818010284031	NA
BREAST	PRKD2_ENSG00000105287	27	90	-3.11	-0.03	-0.11	0.08	0	3	0	3.33333333333333	-2.55	-5.23	0.0156174878021881	0.566364314621601	0.568061181044088	NA
BREAST	PRKDC_ENSG00000253729	27	90	-2.6675	-0.365	-0.455	0.09	2	1	7.40740740740741	1.11111111111111	-3.35	-3.78	0.0413642189778549	0.670346574685057	0.672523531278258	NA
BREAST	PRKG1_ENSG00000185532	27	90	-1.985	0.44	-0.005	0.445	0	1	0	1.11111111111111	-1.57	-2.17	0.175394758534688	0.97072154867397	0.970774093547751	NA
BREAST	PRKG2_ENSG00000138669	27	90	-2.37	0.03	-0.12	0.15	0	0	0	0	-1.99	-2.18	0.0717798387350177	0.779075405770664	0.7812220973305	NA
BREAST	EIF2AK2_ENSG00000055332	27	90	-0.985	0.73	0.47	0.26	0	1	0	1.11111111111111	-0.92	-1	0.0979092682171087	0.853188225696431	0.854915237645932	NA
BREAST	WNK1_ENSG00000060237	27	90	-1.84	-0.12	0.17	-0.29	4	3	14.8148148148148	3.33333333333333	-3.41	-3.95	-0.145363860398555	0.0589337816250295	0.0590990189034923	NA
BREAST	WNK2_ENSG00000165238	27	90	-1.105	0.32	0.46	-0.14	0	3	0	3.33333333333333	-0.99	-1.46	0.00308707784056717	0.5131183867569	0.514524569640123	NA
BREAST	WNK3_ENSG00000196632	27	90	-1.775	0.39	0.095	0.295	0	5	0	5.55555555555556	-0.86	-2.52	0.181102112683793	0.974653925870496	0.974635442471173	NA
BREAST	PRKX_ENSG00000183943	27	90	-0.93375	0.36	0.74	-0.38	2	3	7.40740740740741	3.33333333333333	-1.5	-1.45	-0.200658902375477	0.0153950444323372	0.0158363736570125	NA
BREAST	PRKY_ENSG00000099725	27	90	-3.975	-0.72	-1.03	0.31	2	4	7.40740740740741	4.44444444444444	-6.34	-5.66	0.0756841814277174	0.791324103566562	0.793429389198055	NA
BREAST	RP11.78H18.2_ENSG00000229817	27	90	-4.86625	-1.28	-1.475	0.195	0	2	0	2.22222222222222	-4.74	-6.33	0.0287082234557462	0.620164020236929	0.622164965843101	NA
BREAST	PRPS1_ENSG00000147224	27	90	-2.415	-0.56	-0.755	0.195	1	7	3.7037037037037	7.77777777777778	-3.32	-3.58	0.127343785698708	0.914378693477986	0.91539851027344	NA
BREAST	PRPS1L1_ENSG00000229937	27	90	-1.2875	0.28	0.3	-0.02	2	4	7.40740740740741	4.44444444444444	-3.54	-1.86	0.026356899123373	0.61011052710755	0.612103310790118	NA
BREAST	PRPS2_ENSG00000101911	27	90	-0.75	0.54	0.695	-0.155	0	0	0	0	-0.38	-0.61	-0.174200930693847	0.030161209086231	0.0305364977861885	NA
BREAST	PSKH1_ENSG00000159792	27	90	-0.46	0.76	0.76	0	2	1	7.40740740740741	1.11111111111111	-1.41	-0.64	-0.0120137672559773	0.448853630155588	0.449803655018472	NA
BREAST	PSKH2_ENSG00000147613	27	90	-2.165	-0.28	-0.215	-0.065	0	3	0	3.33333333333333	-1.7	-2.89	-0.0549363440973524	0.279902394625649	0.279889726206332	NA
BREAST	PTK2_ENSG00000169398	27	90	-3.14375	-0.095	-0.585	0.49	0	2	0	2.22222222222222	-1.89	-4.22	0.174413527413656	0.96943314664317	0.969513218201389	NA
BREAST	PTK2B_ENSG00000120899	27	90	-2.47	-0.24	-0.45	0.21	1	1	3.7037037037037	1.11111111111111	-2.62	-4.42	0.159179433907508	0.956758654933358	0.957069736873067	NA
BREAST	PTK6_ENSG00000101213	27	90	-1.075	0.38	0.415	-0.035	1	3	3.7037037037037	3.33333333333333	-1.88	-1.3	-0.0531621153260121	0.284588148109022	0.284563179147848	NA
BREAST	PTK7_ENSG00000112655	27	90	-6.14	-2.51	-1.98	-0.53	1	2	3.7037037037037	2.22222222222222	-6.18	-8.1	-0.133947482153403	0.0749613523113104	0.0750152321940478	NA
BREAST	TWF1_ENSG00000151239	27	90	-1.595	0.76	0.72	0.04	1	9	3.7037037037037	10	-2.22	-11.82	0.0501571024133221	0.704381821619076	0.706587692552486	NA
BREAST	TWF2_ENSG00000247596	27	90	-2.18	-0.4	-0.415	0.015	2	2	7.40740740740741	2.22222222222222	-3.1	-2.84	0.028833257494154	0.621185187434908	0.623155369105324	NA
BREAST	PXK_ENSG00000168297	27	90	-2.425	-0.01	-0.23	0.22	0	3	0	3.33333333333333	-2.21	-7.41	0.0702775101836789	0.774256257627848	0.776416524477401	NA
BREAST	ALDH18A1_ENSG00000059573	27	90	-3.1	0.15	0.035	0.115	0	6	0	6.66666666666667	-2.02	-7.63	0.155574205414104	0.95302693076466	0.9534064540179	NA
BREAST	RAF1_ENSG00000132155	27	90	-1.13875	0.36	0.65	-0.29	0	3	0	3.33333333333333	-1.01	-4.38	-0.175960392477348	0.0294192971674802	0.0298058607732703	NA
BREAST	MOK_ENSG00000080823	27	90	-2.98	-0.65	-0.205	-0.445	0	1	0	1.11111111111111	-2.67	-4.08	-0.141158327277112	0.0644971909704475	0.0646223618262452	NA
BREAST	RBKS_ENSG00000171174	27	90	-0.315	0.85	1.045	-0.195	0	1	0	1.11111111111111	0.2	-0.6	-0.079892001291839	0.195928184610406	0.195659345040274	NA
BREAST	RELA_ENSG00000173039	27	90	-4.675	-1.47	-1.57	0.1	0	2	0	2.22222222222222	-2.95	-5.02	0.116527647969218	0.894564426126024	0.895853988628463	NA
BREAST	RET_ENSG00000165731	27	90	-2.13	0.03	0	0.03	1	1	3.7037037037037	1.11111111111111	-2.73	-3.05	-0.0431872934088125	0.323373257150954	0.323575527411811	NA
BREAST	RFK_ENSG00000135002	27	90	-0.855	0.66	0.52	0.14	0	5	0	5.55555555555556	-0.68	-10.82	0.178706127177308	0.973059798131516	0.973069869768689	NA
BREAST	TRIM27_ENSG00000215641_RFP	27	90	-2.095	-0.02	-0.09	0.07	1	0	3.7037037037037	0	-2.41	-1.97	-0.0105118100223159	0.45521946095395	0.456212251121574	NA
BREAST	RIOK1_ENSG00000124784	27	90	-3.355	-0.6	-0.89	0.29	0	7	0	7.77777777777778	-2.23	-5.75	0.182001072455318	0.975231550592398	0.975202825740546	NA
BREAST	RIOK2_ENSG00000058729	27	90	-2.19	0.21	-0.07	0.28	0	5	0	5.55555555555556	-1.43	-4.42	0.0810906501327963	0.807615973134133	0.80965013464231	NA
BREAST	RIOK3_ENSG00000101782	27	90	-1.53375	0.98	0.085	0.895	0	4	0	4.44444444444444	-0.05	-1.99	0.434955889108847	0.999999466969665	0.999998476994795	NA
BREAST	RIPK1_ENSG00000137275	27	90	-1.27	0.39	0.265	0.125	0	1	0	1.11111111111111	-1.25	-1.39	-0.00270304192686749	0.488462601222183	0.489677358371862	NA
BREAST	RIPK2_ENSG00000104312	27	90	-1.255	-0.03	0.54	-0.57	1	2	3.7037037037037	2.22222222222222	-1.57	-1.48	-0.322564211887764	0.000194894446947366	0.00025937002939782	NA
BREAST	RIPK3_ENSG00000129465	27	90	-1.34	0.47	0.21	0.26	1	1	3.7037037037037	1.11111111111111	-1.41	-1.84	0.0849964478849868	0.818893504178034	0.820867081885489	NA
BREAST	RNASEL_ENSG00000135828	27	90	-1.5	0.3	0.25	0.05	0	2	0	2.22222222222222	-1.36	-1.78	-0.0480547989294617	0.303448187752617	0.303510213167665	NA
BREAST	ROCK1_ENSG00000067900	27	90	-1.09	0.84	0.495	0.345	0	0	0	0	-0.95	-0.99	0.105117706360881	0.870327830634633	0.871893411911774	NA
BREAST	ROCK2_ENSG00000134318	27	90	-1.685	0.41	0.155	0.255	0	3	0	3.33333333333333	-0.7	-2.29	0.178998089757579	0.97325836303103	0.973264848478373	NA
BREAST	ROR1_ENSG00000185483	27	90	-2.375	0.49	-0.055	0.545	0	2	0	2.22222222222222	-0.89	-8.63	0.279620432882871	0.998868038891106	0.998714421649955	NA
BREAST	ROR2_ENSG00000169071	27	90	-2.3	0.32	-0.14	0.46	0	2	0	2.22222222222222	-1.12	-2.98	0.209334011639108	0.988247971636072	0.988021901749185	NA
BREAST	ROS1_ENSG00000047936	27	90	-3.13	-0.35	-0.66	0.31	0	2	0	2.22222222222222	-2.65	-4.57	0.215936543530588	0.990313923047154	0.990068941113846	NA
BREAST	MST4_ENSG00000134602	27	90	-0.6	0.82	0.81	0.0099999999999999	3	2	11.1111111111111	2.22222222222222	-1.85	-1.68	0.0120668235996129	0.550922857148095	0.552598380342047	NA
BREAST	RPS6KA1_ENSG00000117676	27	90	-2.22	-0.11	-0.47	0.36	0	1	0	1.11111111111111	-1.22	-2.29	0.160834281957178	0.957711545744789	0.958011803463967	NA
BREAST	RPS6KA2_ENSG00000071242	27	90	-5.74	-1.75	-2.165	0.415	0	4	0	4.44444444444444	-3.96	-9.81	0.196714751172474	0.983238667074093	0.983077659986276	NA
BREAST	RPS6KA3_ENSG00000177189	27	90	-0.81	0.32	0.63	-0.31	4	4	14.8148148148148	4.44444444444444	-1.34	-1.86	-0.184109258541959	0.0234564845765881	0.0238696011254788	NA
BREAST	RPS6KA4_ENSG00000162302	27	90	-3.11875	-1.175	-0.515	-0.66	2	4	7.40740740740741	4.44444444444444	-5.02	-4.14	-0.283382850237103	0.00102627699249794	0.00120016019258126	NA
BREAST	RPS6KA5_ENSG00000100784	27	90	-2.4	-0.2	-0.555	0.355	2	3	7.40740740740741	3.33333333333333	-2.54	-2.67	0.182605841161821	0.975613978619928	0.975578513539643	NA
BREAST	RPS6KA6_ENSG00000072133	27	90	-1.055	0.16	0.455	-0.295	1	5	3.7037037037037	5.55555555555556	-1.15	-2.19	-0.10692072572816	0.125608200142181	0.125414795555202	NA
BREAST	RPS6KB1_ENSG00000108443	27	90	-2.29	0.21	-0.19	0.4	0	1	0	1.11111111111111	-1.19	-8.74	0.336673212289957	0.999896997580344	0.999857913483078	NA
BREAST	RPS6KB2_ENSG00000175634	27	90	-1.26	0.22	0.325	-0.105	1	0	3.7037037037037	0	-1.69	-1.18	0.00690786440422999	0.529462426885587	0.530940703599609	NA
BREAST	RPS6KC1_ENSG00000136643	27	90	-2.0975	-0.09	-0.135	0.045	0	1	0	1.11111111111111	-1.58	-2.57	-0.000635099737888566	0.49731263185808	0.498647386875019	NA
BREAST	RPS6KL1_ENSG00000198208	27	90	-3.295	-0.42	-0.945	0.525	0	4	0	4.44444444444444	-2.78	-5.34	0.305438587777776	0.99959411698469	0.999504217105108	NA
BREAST	RYK_ENSG00000163785	27	90	-0.55	0.68	0.74	-0.0599999999999999	0	2	0	2.22222222222222	-0.1	-0.97	0.0648749509084467	0.756449859093382	0.758647771172165	NA
BREAST	MAST1_ENSG00000105613	27	90	-2.405	-0.07	-0.28	0.21	0	1	0	1.11111111111111	-1.66	-2.59	0.0747848605065785	0.788538331048782	0.790653940187401	NA
BREAST	SBK1_ENSG00000188322	27	90	-2.345	0.36	0.11	0.25	0	2	0	2.22222222222222	-1.46	-4.39	0.0363405566081906	0.651358732082878	0.653443669076865	NA
BREAST	SKAP1_ENSG00000141293	27	90	-1.485	0.33	0.395	-0.065	0	1	0	1.11111111111111	-1.36	-1.49	-0.005706379083419	0.475655031130282	0.476784755980006	NA
BREAST	SCYL1_ENSG00000142186	27	90	-0.79	1.05	0.79	0.26	0	2	0	2.22222222222222	-0.64	-2.59	0.108723778883968	0.878367270959584	0.87984768611265	NA
BREAST	SGK1_ENSG00000118515	27	90	-0.125	1.12	1.085	0.0350000000000001	1	5	3.7037037037037	5.55555555555556	-0.2	-1.52	0.0609708969057449	0.743130950324288	0.745344693485144	NA
BREAST	SGK2_ENSG00000101049	27	90	-2.05	-0.46	0.07	-0.53	2	2	7.40740740740741	2.22222222222222	-2.47	-2.32	-0.298538760415819	0.000538859512359071	0.000658782687281239	NA
BREAST	C8orf44.SGK3_ENSG00000270024	27	90	-2.13	-0.16	0.315	-0.475	2	0	7.40740740740741	0	-2.85	-1.95	-0.294636537938686	0.000630614318818299	0.000761938090925577	NA
